"customer_id","signup_date","city","acquisition_channel"
"CUST112229","14-12-2024","Kolkata","Referral"
"CUST112239","29-11-2024","Mumbai","Organic"
"CUST112243","28-12-2024","Pune","Organic"
"CUST112278","02-12-2024","Mumbai","Organic"
"CUST112282","30-12-2024","Bengaluru","Referral"
"CUST112294","11-12-2024","Ahmedabad","Paid"
"CUST112307","13-12-2024","Delhi","Organic"
"CUST112313","15-11-2024","Delhi","Paid"
"CUST112314","20-12-2024","Mumbai","Referral"
"CUST112317","22-11-2024","Bengaluru","Paid"
"CUST112323","09-12-2024","Hyderabad","Organic"
"CUST112324","16-11-2024","Delhi","Organic"
"CUST112325","25-12-2024","Chennai","Organic"
"CUST112333","21-12-2024","Delhi","Organic"
"CUST112336","09-11-2024","Bengaluru","Organic"
"CUST112360","20-12-2024","Bengaluru","Organic"
"CUST112364","09-12-2024","Bengaluru","Organic"
"CUST112368","30-11-2024","Pune","Organic"
"CUST112370","15-12-2024","Mumbai","Social"
"CUST112377","20-12-2024","Hyderabad","Organic"
"CUST112382","24-11-2024","Mumbai","Social"
"CUST112403","28-12-2024","Pune","Organic"
"CUST112417","18-12-2024","Bengaluru","Organic"
"CUST112426","10-12-2024","Delhi","Paid"
"CUST112427","21-12-2024","Delhi","Organic"
"CUST112431","04-12-2024","Mumbai","Organic"
"CUST112455","21-11-2024","Delhi","Referral"
"CUST112461","03-12-2024","Bengaluru","Referral"
"CUST112477","26-11-2024","Mumbai","Organic"
"CUST112487","16-11-2024","Pune","Organic"
"CUST112523","10-12-2024","Bengaluru","Organic"
"CUST112543","28-12-2024","Kolkata","Organic"
"CUST112555","11-12-2024","Ahmedabad","Referral"
"CUST112563","11-12-2024","Bengaluru","Social"
"CUST112574","18-11-2024","Bengaluru","Organic"
"CUST112584","05-12-2024","Delhi","Organic"
"CUST112596","22-11-2024","Hyderabad","Paid"
"CUST112598","25-12-2024","Delhi","Paid"
"CUST112605","11-12-2024","Pune","Organic"
"CUST112609","10-12-2024","Bengaluru","Paid"
"CUST112613","13-12-2024","Delhi","Referral"
"CUST112615","08-12-2024","Chennai","Organic"
"CUST112617","24-12-2024","Bengaluru","Social"
"CUST112623","22-12-2024","Pune","Referral"
"CUST112629","27-12-2024","Chennai","Organic"
"CUST112633","24-12-2024","Delhi","Referral"
"CUST112650","09-12-2024","Chennai","Social"
"CUST112669","30-12-2024","Mumbai","Referral"
"CUST112680","12-12-2024","Bengaluru","Organic"
"CUST112681","25-12-2024","Mumbai","Organic"
"CUST112684","02-12-2024","Bengaluru","Organic"
"CUST112689","27-12-2024","Hyderabad","Paid"
"CUST112714","06-12-2024","Bengaluru","Referral"
"CUST112737","25-12-2024","Bengaluru","Referral"
"CUST112746","29-11-2024","Bengaluru","Paid"
"CUST112757","17-11-2024","Pune","Social"
"CUST112759","28-12-2024","Hyderabad","Organic"
"CUST112761","14-12-2024","Bengaluru","Organic"
"CUST112769","07-12-2024","Bengaluru","Organic"
"CUST112774","04-12-2024","Delhi","Social"
"CUST112787","12-12-2024","Bengaluru","Organic"
"CUST112789","24-12-2024","Mumbai","Organic"
"CUST112795","22-12-2024","Mumbai","Paid"
"CUST112806","19-12-2024","Bengaluru","Organic"
"CUST112813","09-12-2024","Delhi","Referral"
"CUST112815","04-12-2024","Ahmedabad","Paid"
"CUST112823","28-12-2024","Delhi","Social"
"CUST112827","14-12-2024","Delhi","Referral"
"CUST112842","28-12-2024","Hyderabad","Paid"
"CUST112843","18-12-2024","Delhi","Paid"
"CUST112865","29-12-2024","Bengaluru","Organic"
"CUST112867","22-12-2024","Chennai","Social"
"CUST112873","11-11-2024","Bengaluru","Referral"
"CUST112885","15-12-2024","Bengaluru","Paid"
"CUST112892","23-11-2024","Delhi","Organic"
"CUST112908","31-12-2024","Bengaluru","Organic"
"CUST112916","29-11-2024","Chennai","Organic"
"CUST112922","16-12-2024","Ahmedabad","Social"
"CUST112931","13-12-2024","Pune","Referral"
"CUST112944","11-11-2024","Bengaluru","Referral"
"CUST112946","18-11-2024","Pune","Referral"
"CUST112963","01-12-2024","Bengaluru","Organic"
"CUST112975","02-12-2024","Chennai","Organic"
"CUST112995","12-11-2024","Mumbai","Organic"
"CUST113002","13-12-2024","Delhi","Organic"
"CUST113014","27-12-2024","Bengaluru","Paid"
"CUST113020","27-11-2024","Chennai","Organic"
"CUST113021","12-12-2024","Bengaluru","Organic"
"CUST113039","21-12-2024","Chennai","Organic"
"CUST113044","29-12-2024","Pune","Paid"
"CUST113054","30-11-2024","Kolkata","Paid"
"CUST113059","27-11-2024","Kolkata","Organic"
"CUST113061","19-12-2024","Chennai","Organic"
"CUST113062","08-12-2024","Kolkata","Organic"
"CUST113085","31-12-2024","Chennai","Organic"
"CUST113089","23-12-2024","Bengaluru","Referral"
"CUST113096","27-12-2024","Bengaluru","Referral"
"CUST113099","09-12-2024","Mumbai","Organic"
"CUST113143","15-12-2024","Mumbai","Organic"
"CUST113156","22-12-2024","Bengaluru","Social"
"CUST113186","25-12-2024","Hyderabad","Organic"
"CUST113197","24-12-2024","Bengaluru","Social"
"CUST113215","07-12-2024","Bengaluru","Social"
"CUST113230","22-12-2024","Chennai","Paid"
"CUST113231","08-12-2024","Bengaluru","Organic"
"CUST113242","09-12-2024","Pune","Paid"
"CUST113270","03-12-2024","Chennai","Social"
"CUST113273","31-12-2024","Bengaluru","Social"
"CUST113275","31-12-2024","Delhi","Organic"
"CUST113299","15-12-2024","Ahmedabad","Social"
"CUST113300","06-12-2024","Mumbai","Organic"
"CUST113309","30-12-2024","Pune","Organic"
"CUST113324","16-12-2024","Delhi","Organic"
"CUST113328","13-12-2024","Pune","Organic"
"CUST113332","12-12-2024","Hyderabad","Organic"
"CUST113347","22-12-2024","Hyderabad","Organic"
"CUST113351","21-12-2024","Kolkata","Organic"
"CUST113356","26-12-2024","Bengaluru","Referral"
"CUST113365","28-11-2024","Kolkata","Organic"
"CUST113372","29-11-2024","Kolkata","Paid"
"CUST113390","31-12-2024","Mumbai","Organic"
"CUST113401","16-11-2024","Bengaluru","Organic"
"CUST113402","18-12-2024","Delhi","Organic"
"CUST113403","13-12-2024","Kolkata","Paid"
"CUST113424","01-12-2024","Delhi","Organic"
"CUST113435","07-12-2024","Mumbai","Organic"
"CUST113442","18-11-2024","Delhi","Organic"
"CUST113444","08-12-2024","Mumbai","Organic"
"CUST113459","23-12-2024","Delhi","Referral"
"CUST113472","09-12-2024","Pune","Referral"
"CUST113475","02-12-2024","Kolkata","Referral"
"CUST113486","31-12-2024","Bengaluru","Organic"
"CUST113487","16-12-2024","Delhi","Referral"
"CUST113514","27-12-2024","Ahmedabad","Organic"
"CUST113522","22-11-2024","Bengaluru","Organic"
"CUST113539","12-12-2024","Delhi","Paid"
"CUST113552","08-12-2024","Delhi","Organic"
"CUST113597","07-12-2024","Ahmedabad","Social"
"CUST113626","31-12-2024","Chennai","Paid"
"CUST113634","16-12-2024","Delhi","Social"
"CUST113661","23-12-2024","Bengaluru","Organic"
"CUST113664","21-12-2024","Chennai","Organic"
"CUST113669","22-12-2024","Bengaluru","Paid"
"CUST113679","12-12-2024","Mumbai","Social"
"CUST113686","27-12-2024","Hyderabad","Organic"
"CUST113690","15-12-2024","Ahmedabad","Referral"
"CUST113694","24-12-2024","Mumbai","Organic"
"CUST113706","02-12-2024","Bengaluru","Organic"
"CUST113708","25-11-2024","Bengaluru","Organic"
"CUST113713","30-11-2024","Bengaluru","Paid"
"CUST113715","15-12-2024","Kolkata","Organic"
"CUST113727","15-11-2024","Kolkata","Organic"
"CUST113734","16-12-2024","Bengaluru","Organic"
"CUST113738","01-12-2024","Mumbai","Organic"
"CUST113741","18-12-2024","Kolkata","Organic"
"CUST113742","27-11-2024","Hyderabad","Organic"
"CUST113752","19-12-2024","Delhi","Organic"
"CUST113762","28-12-2024","Bengaluru","Paid"
"CUST113769","15-12-2024","Bengaluru","Organic"
"CUST113817","30-12-2024","Hyderabad","Social"
"CUST113839","29-11-2024","Hyderabad","Organic"
"CUST113846","27-12-2024","Chennai","Paid"
"CUST113852","02-12-2024","Hyderabad","Organic"
"CUST113865","18-11-2024","Ahmedabad","Organic"
"CUST113868","31-12-2024","Chennai","Referral"
"CUST113897","20-12-2024","Bengaluru","Organic"
"CUST113913","28-12-2024","Pune","Paid"
"CUST113919","06-12-2024","Bengaluru","Paid"
"CUST113925","30-12-2024","Hyderabad","Organic"
"CUST113927","10-12-2024","Bengaluru","Paid"
"CUST113932","15-12-2024","Kolkata","Organic"
"CUST113934","27-11-2024","Bengaluru","Organic"
"CUST113935","15-11-2024","Chennai","Paid"
"CUST113939","24-12-2024","Chennai","Organic"
"CUST113942","30-12-2024","Delhi","Organic"
"CUST113952","12-11-2024","Bengaluru","Social"
"CUST113986","15-12-2024","Pune","Organic"
"CUST113991","04-12-2024","Hyderabad","Paid"
"CUST114015","26-12-2024","Bengaluru","Organic"
"CUST114035","18-12-2024","Bengaluru","Social"
"CUST114040","03-12-2024","Bengaluru","Organic"
"CUST114053","24-11-2024","Kolkata","Paid"
"CUST114055","16-12-2024","Bengaluru","Organic"
"CUST114065","18-11-2024","Hyderabad","Organic"
"CUST114076","22-12-2024","Mumbai","Referral"
"CUST114080","13-12-2024","Mumbai","Paid"
"CUST114091","19-12-2024","Pune","Social"
"CUST114137","24-11-2024","Hyderabad","Organic"
"CUST114149","30-12-2024","Ahmedabad","Paid"
"CUST114159","12-12-2024","Hyderabad","Organic"
"CUST114160","24-11-2024","Ahmedabad","Paid"
"CUST114168","06-11-2024","Chennai","Organic"
"CUST114172","30-12-2024","Mumbai","Organic"
"CUST114173","01-12-2024","Pune","Paid"
"CUST114176","31-12-2024","Ahmedabad","Organic"
"CUST114181","22-11-2024","Delhi","Referral"
"CUST114197","20-12-2024","Delhi","Organic"
"CUST114202","15-12-2024","Bengaluru","Organic"
"CUST114204","13-12-2024","Chennai","Social"
"CUST114214","27-11-2024","Chennai","Organic"
"CUST114218","11-12-2024","Bengaluru","Paid"
"CUST114220","29-12-2024","Delhi","Paid"
"CUST114225","01-12-2024","Delhi","Paid"
"CUST114236","29-11-2024","Ahmedabad","Social"
"CUST114247","21-12-2024","Bengaluru","Organic"
"CUST114252","12-11-2024","Bengaluru","Social"
"CUST114278","21-12-2024","Bengaluru","Social"
"CUST114284","20-12-2024","Kolkata","Referral"
"CUST114285","01-12-2024","Hyderabad","Organic"
"CUST114291","20-12-2024","Mumbai","Organic"
"CUST114299","29-12-2024","Kolkata","Organic"
"CUST114300","05-12-2024","Bengaluru","Referral"
"CUST114313","30-12-2024","Ahmedabad","Organic"
"CUST114328","30-12-2024","Mumbai","Paid"
"CUST114345","28-12-2024","Chennai","Organic"
"CUST114351","15-12-2024","Hyderabad","Organic"
"CUST114396","21-12-2024","Delhi","Organic"
"CUST114406","21-12-2024","Bengaluru","Organic"
"CUST114408","03-12-2024","Bengaluru","Organic"
"CUST114415","24-12-2024","Mumbai","Referral"
"CUST114449","22-12-2024","Chennai","Organic"
"CUST114458","16-11-2024","Bengaluru","Organic"
"CUST114473","09-11-2024","Kolkata","Organic"
"CUST114499","19-12-2024","Ahmedabad","Organic"
"CUST114509","30-11-2024","Bengaluru","Organic"
"CUST114515","02-12-2024","Hyderabad","Social"
"CUST114520","22-12-2024","Pune","Paid"
"CUST114528","13-12-2024","Mumbai","Organic"
"CUST114544","21-12-2024","Mumbai","Referral"
"CUST114545","09-12-2024","Hyderabad","Social"
"CUST114557","22-12-2024","Bengaluru","Organic"
"CUST114573","26-12-2024","Delhi","Organic"
"CUST114577","04-12-2024","Delhi","Organic"
"CUST114587","30-11-2024","Delhi","Referral"
"CUST114597","10-12-2024","Bengaluru","Paid"
"CUST114606","25-11-2024","Bengaluru","Organic"
"CUST114613","06-12-2024","Bengaluru","Organic"
"CUST114619","28-12-2024","Bengaluru","Organic"
"CUST114621","18-12-2024","Delhi","Paid"
"CUST114634","30-12-2024","Mumbai","Referral"
"CUST114638","08-12-2024","Mumbai","Organic"
"CUST114657","28-12-2024","Mumbai","Organic"
"CUST114681","22-12-2024","Bengaluru","Organic"
"CUST114689","28-12-2024","Chennai","Organic"
"CUST114690","14-12-2024","Chennai","Organic"
"CUST114692","18-12-2024","Ahmedabad","Paid"
"CUST114693","23-12-2024","Hyderabad","Organic"
"CUST114697","29-12-2024","Chennai","Organic"
"CUST114702","23-12-2024","Hyderabad","Organic"
"CUST114706","12-11-2024","Bengaluru","Paid"
"CUST114715","22-12-2024","Delhi","Organic"
"CUST114719","10-12-2024","Bengaluru","Paid"
"CUST114743","19-12-2024","Kolkata","Referral"
"CUST114748","18-11-2024","Bengaluru","Social"
"CUST114752","24-12-2024","Kolkata","Organic"
"CUST114779","16-12-2024","Bengaluru","Paid"
"CUST114783","25-12-2024","Mumbai","Organic"
"CUST114803","19-11-2024","Ahmedabad","Organic"
"CUST114811","20-12-2024","Bengaluru","Social"
"CUST114814","06-11-2024","Bengaluru","Organic"
"CUST114839","28-12-2024","Chennai","Organic"
"CUST114841","31-12-2024","Bengaluru","Referral"
"CUST114857","28-12-2024","Mumbai","Paid"
"CUST114862","12-12-2024","Bengaluru","Paid"
"CUST114863","21-12-2024","Hyderabad","Paid"
"CUST114865","13-12-2024","Delhi","Paid"
"CUST114875","24-11-2024","Bengaluru","Organic"
"CUST114910","28-12-2024","Chennai","Organic"
"CUST114915","29-12-2024","Hyderabad","Organic"
"CUST114918","11-12-2024","Bengaluru","Organic"
"CUST114919","31-12-2024","Chennai","Organic"
"CUST114925","11-12-2024","Mumbai","Social"
"CUST114930","20-11-2024","Pune","Organic"
"CUST114942","11-11-2024","Hyderabad","Organic"
"CUST114946","26-12-2024","Delhi","Paid"
"CUST114947","23-12-2024","Bengaluru","Organic"
"CUST114948","23-12-2024","Delhi","Organic"
"CUST114959","17-11-2024","Ahmedabad","Organic"
"CUST114967","15-12-2024","Mumbai","Organic"
"CUST114973","14-12-2024","Ahmedabad","Organic"
"CUST114980","27-11-2024","Bengaluru","Social"
"CUST114992","21-11-2024","Chennai","Organic"
"CUST115012","20-12-2024","Chennai","Organic"
"CUST115014","27-12-2024","Mumbai","Social"
"CUST115021","24-12-2024","Bengaluru","Paid"
"CUST115042","24-11-2024","Bengaluru","Paid"
"CUST115044","11-12-2024","Mumbai","Referral"
"CUST115071","14-12-2024","Kolkata","Organic"
"CUST115072","17-12-2024","Mumbai","Organic"
"CUST115084","01-12-2024","Pune","Paid"
"CUST115090","13-12-2024","Hyderabad","Organic"
"CUST115098","19-12-2024","Bengaluru","Paid"
"CUST115099","18-12-2024","Mumbai","Organic"
"CUST115103","17-12-2024","Delhi","Organic"
"CUST115109","28-12-2024","Hyderabad","Referral"
"CUST115114","30-12-2024","Delhi","Referral"
"CUST115132","31-12-2024","Mumbai","Organic"
"CUST115147","25-12-2024","Bengaluru","Organic"
"CUST115161","27-11-2024","Mumbai","Organic"
"CUST115164","26-11-2024","Bengaluru","Organic"
"CUST115167","05-12-2024","Bengaluru","Referral"
"CUST115178","18-12-2024","Bengaluru","Organic"
"CUST115190","23-12-2024","Delhi","Organic"
"CUST115192","27-12-2024","Pune","Referral"
"CUST115198","29-12-2024","Bengaluru","Organic"
"CUST115206","10-12-2024","Chennai","Organic"
"CUST115227","22-12-2024","Delhi","Organic"
"CUST115228","30-12-2024","Hyderabad","Referral"
"CUST115237","10-12-2024","Pune","Organic"
"CUST115239","30-12-2024","Chennai","Organic"
"CUST115254","05-11-2024","Hyderabad","Paid"
"CUST115276","17-12-2024","Hyderabad","Organic"
"CUST115291","10-12-2024","Delhi","Organic"
"CUST115294","27-12-2024","Hyderabad","Social"
"CUST115299","19-12-2024","Mumbai","Organic"
"CUST115320","04-11-2024","Ahmedabad","Organic"
"CUST115345","21-11-2024","Hyderabad","Paid"
"CUST115352","24-12-2024","Delhi","Referral"
"CUST115353","23-12-2024","Ahmedabad","Paid"
"CUST115357","09-11-2024","Delhi","Organic"
"CUST115360","09-12-2024","Delhi","Paid"
"CUST115377","23-12-2024","Mumbai","Organic"
"CUST115385","31-12-2024","Bengaluru","Organic"
"CUST115391","24-12-2024","Bengaluru","Organic"
"CUST115424","21-11-2024","Pune","Paid"
"CUST115433","28-11-2024","Mumbai","Organic"
"CUST115435","04-12-2024","Mumbai","Referral"
"CUST115438","01-12-2024","Bengaluru","Organic"
"CUST115455","01-12-2024","Hyderabad","Organic"
"CUST115464","13-12-2024","Delhi","Organic"
"CUST115482","27-12-2024","Mumbai","Organic"
"CUST115486","31-12-2024","Kolkata","Paid"
"CUST115489","23-12-2024","Mumbai","Referral"
"CUST115491","26-11-2024","Pune","Paid"
"CUST115501","17-12-2024","Delhi","Referral"
"CUST115510","08-11-2024","Hyderabad","Paid"
"CUST115524","01-12-2024","Delhi","Social"
"CUST115526","30-12-2024","Kolkata","Organic"
"CUST115532","04-12-2024","Pune","Organic"
"CUST115556","20-12-2024","Delhi","Organic"
"CUST115602","19-12-2024","Mumbai","Referral"
"CUST115612","25-12-2024","Bengaluru","Social"
"CUST115617","04-12-2024","Kolkata","Social"
"CUST115648","20-12-2024","Bengaluru","Paid"
"CUST115655","15-12-2024","Mumbai","Referral"
"CUST115668","13-12-2024","Kolkata","Organic"
"CUST115673","22-12-2024","Delhi","Paid"
"CUST115688","11-12-2024","Kolkata","Referral"
"CUST115697","26-12-2024","Bengaluru","Organic"
"CUST115704","06-11-2024","Bengaluru","Organic"
"CUST115706","18-11-2024","Ahmedabad","Social"
"CUST115708","31-12-2024","Mumbai","Social"
"CUST115710","31-12-2024","Bengaluru","Organic"
"CUST115714","30-12-2024","Chennai","Organic"
"CUST115722","26-12-2024","Pune","Paid"
"CUST115729","28-11-2024","Bengaluru","Organic"
"CUST115731","24-12-2024","Bengaluru","Paid"
"CUST115757","05-12-2024","Pune","Organic"
"CUST115761","22-11-2024","Bengaluru","Referral"
"CUST115809","21-12-2024","Bengaluru","Organic"
"CUST115818","27-11-2024","Pune","Organic"
"CUST115828","07-12-2024","Bengaluru","Paid"
"CUST115871","26-11-2024","Hyderabad","Paid"
"CUST115891","28-11-2024","Mumbai","Organic"
"CUST115893","19-12-2024","Chennai","Organic"
"CUST115903","12-12-2024","Delhi","Referral"
"CUST115908","30-12-2024","Mumbai","Referral"
"CUST115915","29-11-2024","Kolkata","Organic"
"CUST115928","22-12-2024","Delhi","Organic"
"CUST115930","23-12-2024","Kolkata","Paid"
"CUST115932","09-11-2024","Bengaluru","Social"
"CUST115955","28-11-2024","Ahmedabad","Organic"
"CUST115977","21-12-2024","Ahmedabad","Referral"
"CUST115989","07-12-2024","Chennai","Organic"
"CUST116001","22-12-2024","Hyderabad","Organic"
"CUST116009","13-12-2024","Bengaluru","Social"
"CUST116019","24-12-2024","Delhi","Organic"
"CUST116022","23-12-2024","Pune","Paid"
"CUST116032","10-12-2024","Pune","Referral"
"CUST116043","06-12-2024","Ahmedabad","Organic"
"CUST116051","04-12-2024","Kolkata","Organic"
"CUST116061","04-12-2024","Bengaluru","Organic"
"CUST116071","21-12-2024","Bengaluru","Referral"
"CUST116076","15-12-2024","Ahmedabad","Organic"
"CUST116079","14-12-2024","Hyderabad","Paid"
"CUST116081","20-11-2024","Chennai","Paid"
"CUST116089","27-11-2024","Bengaluru","Organic"
"CUST116096","04-12-2024","Bengaluru","Organic"
"CUST116098","11-12-2024","Bengaluru","Paid"
"CUST116100","07-12-2024","Ahmedabad","Organic"
"CUST116121","23-12-2024","Delhi","Organic"
"CUST116126","08-11-2024","Bengaluru","Organic"
"CUST116127","15-12-2024","Mumbai","Referral"
"CUST116130","10-12-2024","Pune","Organic"
"CUST116149","16-11-2024","Delhi","Paid"
"CUST116160","07-12-2024","Pune","Organic"
"CUST116169","05-12-2024","Bengaluru","Organic"
"CUST116199","23-12-2024","Mumbai","Paid"
"CUST116201","31-12-2024","Bengaluru","Organic"
"CUST116202","14-12-2024","Hyderabad","Organic"
"CUST116203","16-12-2024","Hyderabad","Referral"
"CUST116205","13-11-2024","Hyderabad","Paid"
"CUST116213","29-12-2024","Kolkata","Referral"
"CUST116223","19-11-2024","Bengaluru","Referral"
"CUST116225","03-12-2024","Chennai","Paid"
"CUST116237","10-12-2024","Chennai","Organic"
"CUST116239","13-12-2024","Hyderabad","Referral"
"CUST116249","22-12-2024","Mumbai","Organic"
"CUST116255","19-12-2024","Bengaluru","Referral"
"CUST116285","18-12-2024","Hyderabad","Organic"
"CUST116297","30-12-2024","Bengaluru","Organic"
"CUST116298","18-12-2024","Ahmedabad","Referral"
"CUST116299","26-11-2024","Delhi","Organic"
"CUST116303","23-11-2024","Kolkata","Organic"
"CUST116309","30-11-2024","Bengaluru","Organic"
"CUST116316","26-12-2024","Delhi","Organic"
"CUST116342","08-12-2024","Bengaluru","Organic"
"CUST116347","28-11-2024","Bengaluru","Organic"
"CUST116352","05-11-2024","Ahmedabad","Referral"
"CUST116353","30-12-2024","Bengaluru","Organic"
"CUST116365","09-12-2024","Bengaluru","Social"
"CUST116368","29-12-2024","Bengaluru","Social"
"CUST116372","23-12-2024","Delhi","Paid"
"CUST116389","01-12-2024","Pune","Referral"
"CUST116390","13-12-2024","Mumbai","Organic"
"CUST116405","19-12-2024","Kolkata","Organic"
"CUST116410","18-12-2024","Bengaluru","Organic"
